source,target,attributes
hyeo7JQr5uLp-St1MibYAA,Mj5ubOoNScNf64b9bCvksg,"{'review_id': 'pb85-Ahpz7RJG-VJGw86wQ', 'stars': 2}"
hyeo7JQr5uLp-St1MibYAA,zZiI7y_iM0WgOGpRBJx63w,"{'review_id': '6x19g9YSG6U2KKkbsYv6_g', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,nSlzT6Nz0wmbeTyTFlPynQ,"{'review_id': 'leAWRlWtcQ-PEaH5o-lgsA', 'stars': 1}"
hyeo7JQr5uLp-St1MibYAA,glv7NwPTYMEuq90lQhhnlw,"{'review_id': 'XuFjGHHG7Qn30Kh7w8Ht1w', 'stars': 4}"
hyeo7JQr5uLp-St1MibYAA,4PbyEkR8CZJdgxg6CTGQUw,"{'review_id': 'rNCjBXFCFTaD70S9z1JbSQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,EtHLaxfHeBgtXs4ZU7uo9w,"{'review_id': 'EZKkhnBFbAEoO2pA6EP9mw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,Cz8ms1eerp4Mg2_bABHIaQ,"{'review_id': 'x_8Jei_zWON1SujG8-zvLg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,6nJRGKJpJs4n_losLXW3qw,"{'review_id': 'A4QXWbV8HlSa-BSZ3k8UUg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,h-BXH0jTiDWGskz2RZtBLQ,"{'review_id': 'uu_oBm81648adAZ-DnDgbA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,KasdQe-bAR7TFk4gNQ0aNg,"{'review_id': 'WxH_gAFO0pfKbsjA2AL3bA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,_qks_jZFOKSQMaSyfJp0Vg,"{'review_id': 'aQlkoQ9Lccf0MFHzV68crw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,K62ue01TpDBwjE-6g6WxgA,"{'review_id': 'v4wQEPG58OvhqplbDUAQ1w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,2Lza8xx2QQZeMAzanjPndQ,"{'review_id': 'Uo3J8GN5ydgBBoSQw9rJ6w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,v5oq1zofKk5g2MEyEQSVDQ,"{'review_id': '0S4qRMyk8IGnMYYEVNLIbw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,bJ2Z2TXZWvZn6GGJQMz7Iw,"{'review_id': 'w-KyqfQ8GFZq1gCW9Yk_qA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,RMAVbJ70mDYOL5JLtiUqUQ,"{'review_id': 'lHahF7LS9q0rFrDBfqdP5w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,TmQ8Y7B4DfMAJucfG9tvPg,"{'review_id': 'FrjHmaVnbb0rByFjLHA6LQ', 'stars': 4}"
hyeo7JQr5uLp-St1MibYAA,MGkkr8cZJDHThfsd8dhv1g,"{'review_id': '-cBrtYk3gfolfL0n6LYoDA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,hj1ecQm65WLnmWCOmA2SwA,"{'review_id': 'fsp3gAKEAjq1KWYaTa5ShQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,3Pp8S-cFyiKHghXUK2h9BQ,"{'review_id': 'ZHQtVOKIEpuea3KMC76oKQ', 'stars': 4}"
y9HcUtyG3N8eowqwHCf6zw,zZ01WQlcpI1_n806WKV3bA,"{'review_id': 'wnGN8nFwzILOPsAFDjc8iw', 'stars': 5}"
y-4UFiUxUpBddI_ZXh6pKw,zZ01WQlcpI1_n806WKV3bA,"{'review_id': 'D3xqhpZDVgG7QUR0HsVW7Q', 'stars': 4}"
eU8oAVZQB7-SZFWFKc5YEA,muxda1cSVtplETqTfYVgZA,"{'review_id': 'jdPDuofavNtv3IYKTsaW-g', 'stars': 5}"
_fGju43E8HBbNbvRwT0JfQ,Rv8bW3pkzpi5dZu5ckbgtA,"{'review_id': '2HNon7F8fnvRvL66p6G-OQ', 'stars': 4}"
No2Zqb_yKsEbc3L_BxTukA,zZ01WQlcpI1_n806WKV3bA,"{'review_id': '5fLcCIuV_T-HjhP-m1mqfA', 'stars': 5}"
XhprWtL2oBC8FLgeZQSY1A,Rv8bW3pkzpi5dZu5ckbgtA,"{'review_id': 'XgzLQK6ZD0rljlsZLmAGLQ', 'stars': 4}"
mZQMZrmh_GrgvnVe1xtIbQ,zZ01WQlcpI1_n806WKV3bA,"{'review_id': 'nT7CgVWOWtVfMkPyXwlhKQ', 'stars': 5}"
rVONIZ9xbSCcN7W0qYwPQA,Rv8bW3pkzpi5dZu5ckbgtA,"{'review_id': 'h3VCxPgEW-G_WloCmtUFHg', 'stars': 2}"
TmQ8Y7B4DfMAJucfG9tvPg,zZ01WQlcpI1_n806WKV3bA,"{'review_id': '9MuyUCKmbw_ZDpLMZbL83A', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,jfeKSBBx3m-ssyrG8ppZGw,"{'review_id': 'K22rmqZ53j5-68zX3DSnyQ', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,dICvQFWYZ1WWxyf46CCJtA,"{'review_id': 'eUuT7sZKVpjv2xHAyTLbFg', 'stars': 1}"
muxda1cSVtplETqTfYVgZA,hL7iJufg0m42xOvT3r_dgQ,"{'review_id': 'DqDlnWUaXsaUVi6cdO0X2g', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,7B5QRcrPKAATBAhBnK0SfA,"{'review_id': '_XYJm0DPTvnW6D5c0KNXGA', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,SqF-hhrcTxIu2uXoKYHwcQ,"{'review_id': 'fJQixrmdkhcZaSslhhYPXQ', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,QkIX2YsSQ65-p2IQdFx3eg,"{'review_id': '7cfB9QLeYURhDRm5zv57pA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,3v91_fzm8peA6gSprdAXIw,"{'review_id': 'f2wj9FgFiOwYw9KLjFpa1A', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,nt0Kl8ZH8rcLtIE7w_bftw,"{'review_id': '2qvwo4W96piYW0pUq79ddw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,B0fzg0eUWplNBzfSJsCFDg,"{'review_id': 'KazvSnAwpv-s0we2y329nQ', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,JTegUiKlmLNyTn0AdPSKbA,"{'review_id': 'LMjs9Oga7-8GkQjZh8Xnkg', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,O9dheoqF3dc3RdGwMTKndQ,"{'review_id': 'emo2d203DvFT1yIQmdO1Fw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,ZPxj0I5yWI8BqJgtqNrFBA,"{'review_id': 'Qou_pCY6zgnGNEl5Yqs3BA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,BVTDUseQeiMvOnpSmULtZg,"{'review_id': 'mNKns2MdwQLfP9HTwHZGcA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,gf8gHQdYksmMXIJXd12e8A,"{'review_id': 'J8QcSgbXEG-owazL5eLHFQ', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,H1bl3MtIWtrwqeGLFpqAuQ,"{'review_id': 'cXHwa0Onsw-U9JpSpbJxFw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,jv2iS0J6ywbVy2VghByIDA,"{'review_id': 'PNAoaLPOfho1r6JLvEi-VA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,6AdrZWeSlMFF0WbM7QweMw,"{'review_id': 'B48lOBY0L9wx80e5o3BcxA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,ubPIvYWx8F75d1kZDyPUQw,"{'review_id': 'FG_YNMWwOQtHCtUWOU3FrQ', 'stars': 3}"
muxda1cSVtplETqTfYVgZA,hSRuZ1J-a7fzOLS4NMbw8w,"{'review_id': 'iM3SCV22jSDCGiDx1ZKhng', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,TdW0cBuTjpv1DHXiZble9w,"{'review_id': 'so-rcgA6M85CGYXTpfhaCQ', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,_y4ZgRWfbbbbj9NxcaxsKw,"{'review_id': 'c_xOy5E1pJyI7iGW8HEpBg', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,RFLqtMdMzA2xn9qnDAPHDw,"{'review_id': 'YiJkipYupIrMq10Y9K63Rw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,CIlq8amfQf1xKgWsiF_utQ,"{'review_id': 'Fm53pQNlrxPIy28PVtZCAA', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,hNLScKTsZT2S00xqzYWFWQ,"{'review_id': 'LvXUTXNJxRzsqjhiY2-rdw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,uYMtYsN1dW8uEI_5xmxZfg,"{'review_id': 'D1Qv_ICjSumI0UO6wLMh0Q', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,oYVFYCsOjwL8_ozCLZfpcA,"{'review_id': 'sSZHjRYZ6V5g1eB9t2DWrQ', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,XLICdv7WYvhxGU5hHnj60Q,"{'review_id': 'mxphVaHAhiEz4c0SvsRTiw', 'stars': 1}"
muxda1cSVtplETqTfYVgZA,FXIdAS8kV61dacBrP3MRmw,"{'review_id': 'UmZgtLrWx1hFt0RshfFpCw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,e1Au0t1HHaNE6VRWvLPOYg,"{'review_id': 'STKbxqLwJKKuYSr5JBd17g', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,dmBP-m0PQyidYtXx2SKtoQ,"{'review_id': 'Tt52Mnx5-UDH02Qk_hfY-Q', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,0VKzk73u00KHzjDNPXrQkw,"{'review_id': '1f46eYtQvhCqowjVfM_BYA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,HwcSALgJvjiXEVswLFHvJg,"{'review_id': '-NVfN27ui7ZxM78qY0N9pg', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,fL_hQmjCv_Dy3psdjnn-Zg,"{'review_id': 'fv8IXmVuG0kcf9ZmGwFHMA', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,HADXlfT_gf-XgOoNLqVyBw,"{'review_id': 'IAST6cVQioK7qOCI7pydDw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,p1wk8e27Dl4rf1ljLn0sRQ,"{'review_id': 'PysxCTZHiYW2a8KrJ9axgg', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,8pgQqEJV51ss4mlwd0xoqw,"{'review_id': '0Ztlnu5596MYcK53Mv1wsQ', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,0PZuMhTKFx0-H5X0WcXhKQ,"{'review_id': 'sED6xVFFK6gzHuudvWgA_Q', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,ay4gq1_kPshFLW3e3FRjZQ,"{'review_id': 'Og8-B0MYCAJHcI7KBySO8A', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,Cy6HRako65rKCh09TqdP_A,"{'review_id': 'XSKsLnMGrX52NUStsU4YRA', 'stars': 4}"
muxda1cSVtplETqTfYVgZA,TsuSXVUYLbXtMXzZyOXgUg,"{'review_id': 'H2Ox24Lrv_aRRB9jOr10Nw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,WN5Fg3y6QiVFvX5CTg_ILQ,"{'review_id': 'Wap3VgTKUe38QSUPezKNXw', 'stars': 5}"
muxda1cSVtplETqTfYVgZA,wAzTnl-fdkiAPU75CJWJog,"{'review_id': 'gRhHiJR8ZbezYRafdIVhYA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,NRLZRwxMYDcySTsAM8FLXw,"{'review_id': '-TcLMG2dgCtRg6NUcSON9w', 'stars': 3}"
Rv8bW3pkzpi5dZu5ckbgtA,_oUaFDAwGdDNu6KJ-f47BQ,"{'review_id': 'NXa0g81v-qGcW65WGPHrSg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,LjetKpooZhQjZPFmI5MqBg,"{'review_id': 'ie4OXfSIiTsR6-ukEyeQMg', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,MuY329kFTxsjFzk92UT4dg,"{'review_id': 'iJC2LCGt2-Hy_crPCo98ZQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,5_j6mAsGVNcJmbmelC9KXA,"{'review_id': 'ksMZjuoYwNa5k0unPgn4FQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,dvu83QWKsnnbGvNVQ3mv7A,"{'review_id': 'QkU2DGhh008AYGOuEPSNeg', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,2XStC_THWHP0f7xCSFUEtg,"{'review_id': 'hz9u3Lu4STUz08IRFAtovA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,0jJmuCUGCrs1s9UKpOw_OA,"{'review_id': 'U6-YHQnyBiR5YcEsSK36bQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,oAMOMdHnO4z5KsO67E8L2Q,"{'review_id': 'oDrHRHToCZLiWwA3aFOwqw', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,AqBNpXElwesY8zwGXQ2xbA,"{'review_id': 'nQt2rlQh3c2c3lbwEMRztg', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,0944lEj-4HjS8priVd385Q,"{'review_id': '4mxU4DzYVISm-ApSk9ovVA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,nho1XjUu5NXEq1lQubMgMg,"{'review_id': 'V6j_qTXxDZSdM92zRJTc7g', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,srfEK_-HRq6E-1XkS7NEyw,"{'review_id': '9ccZE-Rzk3UOIzcf69VuRw', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,Sv8fbZ-VGg76X80narOPJA,"{'review_id': 'V2VPGpQQIvf4_BXnB3qxiw', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,tHcaA_yMJMb4HykDjvq9wA,"{'review_id': 'mXWPd0KGgJKv4wxxWM5HiA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,_Xk7e0v8q6HPk1p1rToYHQ,"{'review_id': 'vltN__TY-9HyHpkSTxKGHQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,C6WPWVFn1Ri5TRJWXVdIfg,"{'review_id': '9pEI3uiG9fTDjMmslPj68Q', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,r704w0Qy1YPdKVi7YxUSJw,"{'review_id': 'YpRskrObB_stzQeMIJwrnA', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,peLS_wv-OPJUkRre4HgJZw,"{'review_id': 'HomHmx-N97qJQJ1SHMpifw', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,Gdg3-QmnM1croS72Cae6iA,"{'review_id': 'aM5eq5B1ZBZTwpIowPpZuw', 'stars': 2}"
Rv8bW3pkzpi5dZu5ckbgtA,KtjY6g5K5oE3nb7HXDES6w,"{'review_id': 'HbVlLxt4Gh3rZxtoouIaFw', 'stars': 2}"
Rv8bW3pkzpi5dZu5ckbgtA,cvTBWEdeE5xgOGFuLmvgwQ,"{'review_id': 'lDGivy1m_2P6A83rY7r4JA', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,C01uft9vbD8ak5NRr12elA,"{'review_id': 'Qgf18xl0EZh-iWwYapCNvw', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,MVtBne5YZBuXmGy5i3nr6Q,"{'review_id': 'N7UUUEWgEdXW7XC5h2lw8w', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,ULx_xnj_bq3sNSRB1IG1gw,"{'review_id': 'sli4MFbsjrdJ-T6Lnd-vbg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,KArFQk5lgQRCLhybG-_Gow,"{'review_id': 'h78PHtp0KOYz4pOSX7et9g', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,SZbB4QYIIk-vptz7MmHbuA,"{'review_id': 'cpJEZu7ZwmVc3JRoo77E7Q', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,sH_FgFwbGkClUzAwOCgZXg,"{'review_id': '2VW-TIjxhjNL6waQ3t--Pg', 'stars': 3}"
Rv8bW3pkzpi5dZu5ckbgtA,d_bBC6fG1hzK9oY222XOVw,"{'review_id': '8PocCFcNwWH5g7r1wnhW5Q', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,y7FFUW0imZfpR3ZEOHQ-0g,"{'review_id': 'fO0kb7N5E_4LSNBWOcwOBQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,O8pmOUUPYKqzrRZbIEWatw,"{'review_id': 'J6fSIIkgqt17Lt9iOdUB0A', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,ClXXhAlP7LwA0yQNkY9ewQ,"{'review_id': '4jYPtNXg0i5xMCzKsNgJJw', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,9cLyJWjfIc-xnWOmmHHt-Q,"{'review_id': 'PjRyYhneaRDIIlgde1bGqQ', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,kIDlywok_2Mjg38im_CMTA,"{'review_id': '1gdVPHqafuImwn1i73OzOA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,Gw0eU3DATiFUnIlSpVy5mw,"{'review_id': '4kXA0Apmb2aLrd1UhlcdMA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,N1jGs175c_jA5WI79g1ArA,"{'review_id': 'NSOMjNWZd3ip9HyhunoGlQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,uEgSqzLxVPGbwpObip8JlA,"{'review_id': 'MgPU-l2iIq4dZAHyLgOOUw', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,bvAiCtI7CAiZmkVL3kFoQw,"{'review_id': 'bL9CHKKoi9U9g80o5aVvbQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,mfa0JvT6o7x7A1QvO_qDXQ,"{'review_id': 'OAVxwZicZ0w5MJeTjiuEQQ', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,pmAB3_SkUG-netiYT6cdcw,"{'review_id': '3pe64tJPl0DO8s3y1XmjuQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,VzmTYEALHCUeXmQCa0Pn_w,"{'review_id': 'fPFOqiQ2iUjYRQG6PPM4OQ', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,dIXgEu6WIo5IuNCcWPL3NA,"{'review_id': 'Wix0old4DCrC48_JqRrNBg', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,GhuOzh0hkECFsjEn76uX6Q,"{'review_id': '3QKzVE_Z5RccnDvf9y3T2w', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,L_A-PA15qblApJnvAAavFw,"{'review_id': 'LBzx8sxCruKgGahq2PIhpQ', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,Z8B9zomiS4SgcEveFXplWQ,"{'review_id': '1g_nppWPvM1VIdLzQT-Oug', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,Pvle-NfidDUnJwGccAWZlg,"{'review_id': 'IVkgfiI_qzerxr0tmNdnmA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,pW4LS2GxrU1nLzhl3Bn1jA,"{'review_id': 'gYe0Y2cpeNwXC1tJUA8HTw', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,5BIhkthDtf7Gt2QUd61Zpg,"{'review_id': 'aB_eVZj5UCRwcegWDZGkzg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,s6fzF2pSnUebFyVhGjh_SQ,"{'review_id': 'w2ttLXisDPt7uecnVLeMGA', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,nLmiIk6EyO6pFTCb-Ly3Rg,"{'review_id': 'bQapG12CuQLV6qbBLZCdqg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,_vUwz9CEkozy5IOvSFalWg,"{'review_id': 'Rm1dLz5StoElOnaLcv33Ow', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,5ZvYX6zvTKWXq3GAAuZqyQ,"{'review_id': 'ngXSuF1ttUIdVyhoJ3XHAg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,EapC6E-EK8QHJlPl_kOqcw,"{'review_id': '2EMwKxo1lnDbo89nUxbgwQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,ey_PLL6zUf-a4tRyd2JQQg,"{'review_id': '56bZCAkfblJq5TxqdCB_3A', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,gIHi4lcI0mYES8zHV94w1A,"{'review_id': 'NCSRfa4wD9YGB-SHYgDr2Q', 'stars': 3}"
Rv8bW3pkzpi5dZu5ckbgtA,lWO0LeHZ1da5Iw2lRs4SHg,"{'review_id': 'lzj6hwlfuYFRPuJn91rRyA', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,CwnMLEwolfs6w83bz758sA,"{'review_id': 'ego8K-qqIwaDAHFFIEIr3A', 'stars': 3}"
Rv8bW3pkzpi5dZu5ckbgtA,tlL0vJhwRnHz7RIeY0SXAg,"{'review_id': '1AYc2OO5PqptKwPEB18jig', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,6gd57_Thh6T7nFATQlliqg,"{'review_id': 'hzXzP5vl2beT4EVyb3MdPw', 'stars': 1}"
Rv8bW3pkzpi5dZu5ckbgtA,-633u9KXCXn7HGEmqb_SGw,"{'review_id': 'pFMkOipyrn0Sho4n9BncJQ', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,et4VvAK17LcE4Y5o3s1zxw,"{'review_id': 'AekPvppUqj2o_vjcDkkoWA', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,UC3P8aqDcB4qwnmp94b2KQ,"{'review_id': 'fWdxx1G2O9ZQKh1-Jr_tYg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,VNZs9Ub13_doL4nXqiMRyA,"{'review_id': 'qlHpPFsopt_JU8QfpAQZ1A', 'stars': 2}"
Rv8bW3pkzpi5dZu5ckbgtA,OfxGLGjb0d4eHQeeFhxFjg,"{'review_id': '8PFFJ1sNwtDToda29wM3Eg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,VL_K_LwlmHhqsoQpI0EWzg,"{'review_id': '_umx_4pA4KHPHQBPPrBAlg', 'stars': 5}"
Rv8bW3pkzpi5dZu5ckbgtA,KmFPTnej00k55LtLd6yMEQ,"{'review_id': '9JT9JD0djU0Q7lC16H_vzQ', 'stars': 4}"
Rv8bW3pkzpi5dZu5ckbgtA,qzQKbWNiKHJTal3w9asq-g,"{'review_id': 'nPpV9rJ-GZIel21C-j6F2Q', 'stars': 5}"
MuY329kFTxsjFzk92UT4dg,zZ01WQlcpI1_n806WKV3bA,"{'review_id': 'gyn5kcIPSjnI0_ebuaBqEg', 'stars': 3}"
gf8gHQdYksmMXIJXd12e8A,zZ01WQlcpI1_n806WKV3bA,"{'review_id': '2JlrdlqmlVYI8jtfqXXcbA', 'stars': 4}"
0PZuMhTKFx0-H5X0WcXhKQ,zZ01WQlcpI1_n806WKV3bA,"{'review_id': '-Ygf5kBcGAZPXKg0dt2YBg', 'stars': 4}"
Cy6HRako65rKCh09TqdP_A,zZ01WQlcpI1_n806WKV3bA,"{'review_id': 'YxT1LJdACl6uoFbFwQES7g', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,rbcUz8-h4lbafyHhBxwdLA,"{'review_id': 'vianH_5w-MelYr4keYN6VQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,BtvGrVebpZK6IisVKoq-cw,"{'review_id': 'WkQFJlmIiWW5icgDQLDX6w', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,s679l45RlXujvW8YalSNoA,"{'review_id': 'yx5oYKNspg3rZP54z5ZVyw', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,hRqYxBmpQd_-gA5f1o0eFw,"{'review_id': '9IYdDUxBZ4gbOrRMDErU-Q', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,OX0L_WGAk8idIRRsEnKYTg,"{'review_id': 'woS-0i8q-DMTBzkzz6ydAQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,5LR4rnnAF-8rgKhXDsfJIg,"{'review_id': '16fhvu8I5LeJyMTmSilOPw', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,Y2uWKMwf74sQc2qWbHnNiw,"{'review_id': 'DfaVIvAIhWnXUNuxsv0sJw', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,aLoxOiSkZ_kprKjN85wjRA,"{'review_id': 'n_PvCgmXYtM-ubM5UfDgyw', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,iPVS2m_AeDpZItnA80DXTA,"{'review_id': 'mWPYZmnb9yxVv3VYtYp2fQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,PlsAYyHw9-okNQSltPaGMA,"{'review_id': 'Ql7rvSwmCrRUdDFP1mgdvA', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,J6gRzfFwLFuOshlJgZamBA,"{'review_id': 'xINN_9Z_X5hkXAClzjX2nA', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,4f-bAgJX3iP2bBvG7g6QfQ,"{'review_id': 'bFKatpt1uwWGS6WW5L2iiA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,zYLKy3j4mxXnfLG3S9znlQ,"{'review_id': 'WT_VEpB0IpiFZFgtGDlOHA', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,afPZfpeIVRM9rNuDvbskgg,"{'review_id': '9RXHqqvUvXnPStbcBuwOFg', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,4MJiwt61QN9qngDiQvDVSg,"{'review_id': 'EQoKhsRphubysERLiX6QrQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,0kA0_0nSZ6Q20N7tQlJhdg,"{'review_id': 'egO50X4XeISobM1oAHoU8A', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,hfzJmqhfS6zXyTOpeydJDw,"{'review_id': '4iwvVMDjfm1ukNzFtioRSQ', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,a9bVNBXkkXfa4DUd4S7yQQ,"{'review_id': '4Ng-ySSXWnRluW07k94ScQ', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,Qz5BEh7zk5dmqtnz8DbH2w,"{'review_id': '-liI4BGDTNEFLfVfuvTGDg', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,2puPZX4xSHgSisoBhPTRAw,"{'review_id': 'BmGGWLTehbO8c6OHYgdBDg', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,Ex-7mCtqdAvu-WB6uRXjPg,"{'review_id': 'o8W_DBDU5Y8XybZiUcvokg', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,C6ypP06WkILHYlgIJT4c3A,"{'review_id': 'Y8SQHDWfe1bieusw5fTM_Q', 'stars': 4}"
